fiscal_year,state,commodity,raw_line,source_file
2024,Tamil Nadu,Unassigned Mineral,rfeyukMq Tamil Nadu 842501 770206 8819511 8203880,172484840966cf1919503a4MSMP_Mar__2024.pdf
2024,Chhattisgarh,Unassigned Mineral,NRrhlx< Chhattisgarh 29397 - 20825 - 206772 - 184895 -,172484840966cf1919503a4MSMP_Mar__2024.pdf
2024,Jharkhand,Unassigned Mineral,>kj[kaM Jharkhand 25744 - 19958 - 191163 - 156483 -,172484840966cf1919503a4MSMP_Mar__2024.pdf
2024,Madhya Pradesh,Unassigned Mineral,e/;izns'k Madhya Pradesh 13605 - 12912 - 164731 - 146029 -,172484840966cf1919503a4MSMP_Mar__2024.pdf
2024,Maharashtra,Unassigned Mineral,"egkjk""Vª Maharashtra 9099 - 8178 - 69258 - 63620 -",172484840966cf1919503a4MSMP_Mar__2024.pdf
2024,Odisha,Unassigned Mineral,vksMh'kk Odisha 24682 - 22330 - 233816 - 218981 -,172484840966cf1919503a4MSMP_Mar__2024.pdf
2024,Gujarat,Unassigned Mineral,xqtjkr Gujarat 1241 - 1133 - 11315 - 12313 -,172484840966cf1919503a4MSMP_Mar__2024.pdf
2024,Rajasthan,Unassigned Mineral,jktLFkku Rajasthan 779 - 704 - 7914 - 10197 -,172484840966cf1919503a4MSMP_Mar__2024.pdf
2024,Tamil Nadu,Unassigned Mineral,rfeyukMq Tamil Nadu 2920 - 2327 - 23612 - 21519 -,172484840966cf1919503a4MSMP_Mar__2024.pdf
2024,Andhra Pradesh,Unassigned Mineral,vka/kzizns'k Andhra Pradesh 64 - 60 - 722 - 710 -,172484840966cf1919503a4MSMP_Mar__2024.pdf
2024,Gujarat,Unassigned Mineral,xqtjkr Gujarat 86 - 76 - 926 - 923 -,172484840966cf1919503a4MSMP_Mar__2024.pdf
2024,Jharkhand,Unassigned Mineral,>kj[kaM Jharkhand 0 - 0 - 5 - 10 -,172484840966cf1919503a4MSMP_Mar__2024.pdf
2024,Madhya Pradesh,Unassigned Mineral,e/;izns'k Madhya Pradesh 21 - 19 - 234 - 264 -,172484840966cf1919503a4MSMP_Mar__2024.pdf
2024,Rajasthan,Unassigned Mineral,jktLFkku Rajasthan 157 - 158 - 2199 - 2340 -,172484840966cf1919503a4MSMP_Mar__2024.pdf
2024,Tamil Nadu,Unassigned Mineral,rfeyukMq Tamil Nadu 78 - 63 - 1016 - 1109 -,172484840966cf1919503a4MSMP_Mar__2024.pdf
2024,Andhra Pradesh,Unassigned Mineral,vka/kzizns'k Andhra Pradesh 25 - 24 - 250 - 236 -,172484840966cf1919503a4MSMP_Mar__2024.pdf
2024,Gujarat,Unassigned Mineral,xqtjkr Gujarat 414 - 385 - 4951 - 4850 -,172484840966cf1919503a4MSMP_Mar__2024.pdf
2024,Rajasthan,Unassigned Mineral,jktLFkku Rajasthan 342 - 317 - 4421 - 5074 -,172484840966cf1919503a4MSMP_Mar__2024.pdf
2024,Tamil Nadu,Unassigned Mineral,rfeyukMq Tamil Nadu 26 - 24 - 294 - 324 -,172484840966cf1919503a4MSMP_Mar__2024.pdf
2024,Chhattisgarh,Unassigned Mineral,NRrhlx< Chhattisgarh 100585 113613 103735 115583 1033176 1230964 1056576 1215499,172484840966cf1919503a4MSMP_Mar__2024.pdf
2024,Gujarat,Unassigned Mineral,xqtjkr Gujarat 114769 130854 85782 97682 1606990 1648656 1667043 1470136,172484840966cf1919503a4MSMP_Mar__2024.pdf
2024,Jharkhand,Unassigned Mineral,>kj[kaM Jharkhand 171072 263331 157397 238893 2043734 2946196 2214879 3108731,172484840966cf1919503a4MSMP_Mar__2024.pdf
2024,Madhya Pradesh,Unassigned Mineral,e/;izns'k Madhya Pradesh 61477 55487 67428 72239 597278 640502 601911 552530,172484840966cf1919503a4MSMP_Mar__2024.pdf
2024,Maharashtra,Unassigned Mineral,"egkjk""Vª Maharashtra 156998 84485 150961 87411 1058582 619010 900608 590439",172484840966cf1919503a4MSMP_Mar__2024.pdf
2024,Odisha,Unassigned Mineral,vksMh'kk Odisha 1444772 1347593 1849111 2119995 17591967 19789023 17403320 20434387,172484840966cf1919503a4MSMP_Mar__2024.pdf
2024,Odisha,Unassigned Mineral,vksMh'kk Odisha 437250 8001849 399631 8160418 3147954 48863434 3557289 46633415,172484840966cf1919503a4MSMP_Mar__2024.pdf
2024,Jharkhand,Unassigned Mineral,>kj[kaM Jharkhand 0 0 0 0 4936 0 53375 0,172484840966cf1919503a4MSMP_Mar__2024.pdf
2024,Madhya Pradesh,Unassigned Mineral,e/;izns'k Madhya Pradesh 243985 0 175884 0 2545820 0 2165042 0,172484840966cf1919503a4MSMP_Mar__2024.pdf
2024,Rajasthan,Unassigned Mineral,jktLFkku Rajasthan 127012 0 117877 0 1231500 0 1107920 0,172484840966cf1919503a4MSMP_Mar__2024.pdf
2024,Madhya Pradesh,Unassigned Mineral,e/;izns'k Madhya Pradesh 7650 796838 5764 598834 69873 7151077 63860 5193489,172484840966cf1919503a4MSMP_Mar__2024.pdf
2024,Rajasthan,Unassigned Mineral,jktLFkku Rajasthan 5900 694958 5257 567397 55357 5990401 48886 5014787,172484840966cf1919503a4MSMP_Mar__2024.pdf
2024,Andhra Pradesh,Unassigned Mineral,vka/kzizns'k Andhra Pradesh 4143 0 1540 0 33687 0 31028 0,172484840966cf1919503a4MSMP_Mar__2024.pdf
2024,Jharkhand,Unassigned Mineral,>kj[kaM Jharkhand 675 0 623 0 10079 0 8809 0,172484840966cf1919503a4MSMP_Mar__2024.pdf
2024,Karnataka,Iron Ore,dukZVd Karnataka 71120 0 62586 0 716486 0 593677 0,172484840966cf1919503a4MSMP_Mar__2024.pdf
2024,Andhra Pradesh,Iron Ore,vka/kzizns'k Andhra Pradesh 0.191 1133 0.275 1638 2 9439 0 35,172484840966cf1919503a4MSMP_Mar__2024.pdf
2024,Jharkhand,Iron Ore,>kj[kaM ¼2½ Jharkhand (2) 1 7596 1 7335 28 166140 22 119607,172484840966cf1919503a4MSMP_Mar__2024.pdf
2024,Karnataka,Iron Ore,dukZVd Karnataka 241 1543133 253 1573753 1553 9478723 1411 7535031,172484840966cf1919503a4MSMP_Mar__2024.pdf
2024,Andhra Pradesh,Iron Ore,vka/kzizns'k Andhra Pradesh 0.191 1133 0.275 1638 2 9439 0.007 35,172484840966cf1919503a4MSMP_Mar__2024.pdf
2024,Jharkhand,Iron Ore,>kj[kaM Jharkhand 1 7596 1 7335 28 166140 22 119607,172484840966cf1919503a4MSMP_Mar__2024.pdf
2024,Karnataka,Iron Ore,dukZVd Karnataka 241 1543133 253 1573753 1553 9478723 1411 7535031,172484840966cf1919503a4MSMP_Mar__2024.pdf
2024,Jharkhand,Iron Ore,>kj[kaM ¼2½ Jharkhand (2) 0 0 0 0 0 0 0 0,172484840966cf1919503a4MSMP_Mar__2024.pdf
2024,Andhra Pradesh,Iron Ore,vka/kzizns'k Andhra Pradesh 3 2154 3 3098 125 103276 137 96468,172484840966cf1919503a4MSMP_Mar__2024.pdf
2024,Chhattisgarh,Iron Ore,NRrhlx< Chhattisgarh 5552 25795889 4576 20045585 46042 187193144 42488 170847431,172484840966cf1919503a4MSMP_Mar__2024.pdf
2024,Jharkhand,Iron Ore,>kj[kaM Jharkhand 1838 5087659 1609 4151959 22896 55086335 23091 48359178,172484840966cf1919503a4MSMP_Mar__2024.pdf
2024,Karnataka,Iron Ore,dukZVd Karnataka 2858 9619348 3065 10923360 40995 138383933 39822 115242083,172484840966cf1919503a4MSMP_Mar__2024.pdf
2024,Madhya Pradesh,Iron Ore,e/;izns'k Madhya Pradesh 126 80515 621 432372 5837 3710986 4365 2475699,172484840966cf1919503a4MSMP_Mar__2024.pdf
2024,Maharashtra,Iron Ore,"egkjk""Vª Maharashtra 165 536054 850 4037707 10728 40722376 6109 20708375",172484840966cf1919503a4MSMP_Mar__2024.pdf
2024,Odisha,Iron Ore,vksMh'kk Odisha 13813 55763051 13618 58594783 148588 552407315 141032 468696670,172484840966cf1919503a4MSMP_Mar__2024.pdf
2024,Rajasthan,Iron Ore,jktLFkku Rajasthan 130 546530 94 462931 1527 7192368 1321 6270497,172484840966cf1919503a4MSMP_Mar__2024.pdf
2024,Madhya Pradesh,Iron Ore,e/;izns'k Madhya Pradesh 0 0 4 12971 4 12971 0 0,172484840966cf1919503a4MSMP_Mar__2024.pdf
2024,Odisha,Iron Ore,vksMh'kk Odisha 13 46667 25 88646 331 1116517 397 1192183,172484840966cf1919503a4MSMP_Mar__2024.pdf
2024,Rajasthan,Iron Ore,jktLFkku Rajasthan 128 543918 93 458458 1511 7160712 1311 6248565,172484840966cf1919503a4MSMP_Mar__2024.pdf
2024,Chhattisgarh,Iron Ore,NRrhlx< Chhattisgarh 612 4449108 484 3502223 5891 38807516 2966 19327392,172484840966cf1919503a4MSMP_Mar__2024.pdf
2024,Jharkhand,Iron Ore,>kj[kaM Jharkhand 135 296658 80 166953 1933 3963102 2293 4031609,172484840966cf1919503a4MSMP_Mar__2024.pdf
2024,Odisha,Iron Ore,vksMh'kk Odisha 4025 17890169 3756 17722429 38494 168200819 37522 166673951,172484840966cf1919503a4MSMP_Mar__2024.pdf
2024,Andhra Pradesh,Iron Ore,vka/kzizns'k Andhra Pradesh 1 792 1 879 41 25055 56 31258,172484840966cf1919503a4MSMP_Mar__2024.pdf
2024,Chhattisgarh,Iron Ore,NRrhlx< Chhattisgarh 3665 16068565 3045 12613852 30478 114159873 27250 99818655,172484840966cf1919503a4MSMP_Mar__2024.pdf
2024,Jharkhand,Iron Ore,>kj[kaM Jharkhand 1468 3951461 1302 3210730 17904 41920113 17342 35830534,172484840966cf1919503a4MSMP_Mar__2024.pdf
2024,Karnataka,Iron Ore,dukZVd Karnataka 2144 7386380 2175 7877025 29242 96499996 28510 75187254,172484840966cf1919503a4MSMP_Mar__2024.pdf
2024,Madhya Pradesh,Iron Ore,e/;izns'k Madhya Pradesh 120 76500 602 410396 5335 3381296 3555 1996022,172484840966cf1919503a4MSMP_Mar__2024.pdf
2024,Maharashtra,Iron Ore,"egkjk""Vª Maharashtra 120 332314 635 2704708 9035 31020965 4027 9363327",172484840966cf1919503a4MSMP_Mar__2024.pdf
2024,Odisha,Iron Ore,vksMh'kk Odisha 9775 37826215 9837 40783708 109714 382938804 101444 293791892,172484840966cf1919503a4MSMP_Mar__2024.pdf
2024,Rajasthan,Iron Ore,jktLFkku Rajasthan 1 580 1 1502 6 4983 3 2020,172484840966cf1919503a4MSMP_Mar__2024.pdf
2024,Andhra Pradesh,Iron Ore,vka/kzizns'k Andhra Pradesh 2 1362 2 2219 84 78221 81 65210,172484840966cf1919503a4MSMP_Mar__2024.pdf
2024,Chhattisgarh,Iron Ore,NRrhlx< Chhattisgarh 1275 5278216 1047 3929510 9673 34225755 12272 51701384,172484840966cf1919503a4MSMP_Mar__2024.pdf
2024,Jharkhand,Iron Ore,>kj[kaM Jharkhand 235 839540 227 774276 3059 9203120 3456 8497035,172484840966cf1919503a4MSMP_Mar__2024.pdf
2024,Karnataka,Iron Ore,dukZVd Karnataka 714 2232968 890 3046335 11753 41883937 11312 40054829,172484840966cf1919503a4MSMP_Mar__2024.pdf
2024,Madhya Pradesh,Iron Ore,e/;izns'k Madhya Pradesh 6 4015 15 9005 498 316719 810 479677,172484840966cf1919503a4MSMP_Mar__2024.pdf
2024,Maharashtra,Iron Ore,"egkjk""Vª Maharashtra 45 203740 215 1332999 1693 9701411 2082 11345048",172484840966cf1919503a4MSMP_Mar__2024.pdf
2024,Odisha,Iron Ore,vksMh'kk Odisha 0 0 0 0 49 151175 1669 7038644,172484840966cf1919503a4MSMP_Mar__2024.pdf
2024,Rajasthan,Iron Ore,jktLFkku Rajasthan 1 2032 1 2971 10 26673 7 19912,172484840966cf1919503a4MSMP_Mar__2024.pdf
2024,Rajasthan,Iron Ore,jktLFkku Rajasthan 1661732 0 1373446 0 16521284 0 16744082 0,172484840966cf1919503a4MSMP_Mar__2024.pdf
2024,Rajasthan,Iron Ore,jktLFkku Rajasthan 40418 2583790 27035 1841429 380800 25473522 376665 24488505,172484840966cf1919503a4MSMP_Mar__2024.pdf
2024,Rajasthan,Iron Ore,jktLFkku Rajasthan 178627 8540217 148637 7314439 1710144 85654297 1670208 91219638,172484840966cf1919503a4MSMP_Mar__2024.pdf
2024,Andhra Pradesh,Unassigned Mineral,vka/kzizns'k Andhra Pradesh 58637 279347 27781 158430 297537 1748784 213790 1387367,172484840966cf1919503a4MSMP_Mar__2024.pdf
2024,Karnataka,Unassigned Mineral,dukZVd Karnataka 27612 242700 31766 299317 355058 2934535 344731 2592147,172484840966cf1919503a4MSMP_Mar__2024.pdf
2024,Madhya Pradesh,Unassigned Mineral,e/;izns'k Madhya Pradesh 105847 778269 91307 603456 1033424 7703313 856391 7439759,172484840966cf1919503a4MSMP_Mar__2024.pdf
2024,Maharashtra,Unassigned Mineral,"egkjk""Vª Maharashtra 111465 916329 94009 725857 1032992 9117126 751104 8288183",172484840966cf1919503a4MSMP_Mar__2024.pdf
2024,Odisha,Unassigned Mineral,vksMh'kk Odisha 54207 262459 48902 256970 650855 3222883 644218 3033475,172484840966cf1919503a4MSMP_Mar__2024.pdf
2024,Rajasthan,Unassigned Mineral,jktLFkku Rajasthan 502 3082 468 2863 4968 20662 6437 22528,172484840966cf1919503a4MSMP_Mar__2024.pdf
2024,Karnataka,Unassigned Mineral,dukZVd Karnataka 22 1549 22 1580 139 10841 148 9299,172484840966cf1919503a4MSMP_Mar__2024.pdf
2024,Rajasthan,Unassigned Mineral,jktLFkku Rajasthan 68381 5000566 60330 4239932 745830 53548545 713623 43805276,172484840966cf1919503a4MSMP_Mar__2024.pdf
2024,Chhattisgarh,Unassigned Mineral,NRrhlx< Chhattisgarh 312 250 91 126 22335 17341 45431 51850,172484840966cf1919503a4MSMP_Mar__2024.pdf
2024,Andhra Pradesh,Unassigned Mineral,vka/kzizns'k Andhra Pradesh 0 0 0 0 0 0 0 0,172484840966cf1919503a4MSMP_Mar__2024.pdf
2024,Andhra Pradesh,Unassigned Mineral,vka/kzizns'k ¼3½ Andhra Pradesh (3) 0 0 0 0 0 0 0 0,172484840966cf1919503a4MSMP_Mar__2024.pdf
2024,Madhya Pradesh,Unassigned Mineral,e/;izns'k Madhya Pradesh 296 18649 22 2641 349 23859 388 61473,172484840966cf1919503a4MSMP_Mar__2024.pdf
2024,Jharkhand,Unassigned Mineral,>kj[kaM Jharkhand 0 0 0 0 0 0 0 0,172484840966cf1919503a4MSMP_Mar__2024.pdf
2024,Gujarat,Unassigned Mineral,xqtjkr Gujarat 0 0 0 0 0 0 100 330,172484840966cf1919503a4MSMP_Mar__2024.pdf
2024,Maharashtra,Unassigned Mineral,"egkjk""Vª Maharashtra 147 925 52 260 782 4658 910 5850",172484840966cf1919503a4MSMP_Mar__2024.pdf
2024,Rajasthan,Unassigned Mineral,jktLFkku Rajasthan 25 8 0 0 5260 1058 145 44,172484840966cf1919503a4MSMP_Mar__2024.pdf
2024,Rajasthan,Unassigned Mineral,jktLFkku Rajasthan 8915 32945 120 507 23838 95837 9859 36217,172484840966cf1919503a4MSMP_Mar__2024.pdf
2024,Rajasthan,Unassigned Mineral,jktLFkku Rajasthan 0 0 0 0 0 0 0 0,172484840966cf1919503a4MSMP_Mar__2024.pdf
2024,Chhattisgarh,Unassigned Mineral,NRrhlx< Chhattisgarh 0 0 500 627 1007 1316 0 0,172484840966cf1919503a4MSMP_Mar__2024.pdf
2024,Jharkhand,Unassigned Mineral,>kj[kaM Jharkhand 75 73 3857 3622 20756 19533 12162 10615,172484840966cf1919503a4MSMP_Mar__2024.pdf
2024,Odisha,Unassigned Mineral,vksMh'kk Odisha 30755 44263 13745 21692 67315 149102 28411 103302,172484840966cf1919503a4MSMP_Mar__2024.pdf
2024,Tamil Nadu,Unassigned Mineral,rfeyukMq Tamil Nadu 0 0 7085 3500 79263 54591 54216 66235,172484840966cf1919503a4MSMP_Mar__2024.pdf
2024,Odisha,Limestone,vksMh'kk Odisha 0 0 0 0 0 0 0 0,172484840966cf1919503a4MSMP_Mar__2024.pdf
2024,Jharkhand,Limestone,>kj[kaM Jharkhand 0 0 0 0 210 389 2071 3831,172484840966cf1919503a4MSMP_Mar__2024.pdf
2024,Karnataka,Limestone,dukZVd Karnataka 0 0 0 0 0 0 360 644,172484840966cf1919503a4MSMP_Mar__2024.pdf
2024,Maharashtra,Limestone,"egkjk""Vª Maharashtra 289 730 249 629 3114 10126 334 844",172484840966cf1919503a4MSMP_Mar__2024.pdf
2024,Karnataka,Limestone,dukZVd Karnataka 50 150 100 300 891 2633 250 656,172484840966cf1919503a4MSMP_Mar__2024.pdf
2024,Andhra Pradesh,Limestone,vka/kzizns'k Andhra Pradesh 5576 1202163 4528 1017092 60168 12967649 52869 12014486,172484840966cf1919503a4MSMP_Mar__2024.pdf
2024,Chhattisgarh,Limestone,NRrhlx< Chhattisgarh 4860 1408673 4073 1178065 49279 14021421 44777 12991979,172484840966cf1919503a4MSMP_Mar__2024.pdf
2024,Gujarat,Limestone,xqtjkr Gujarat 3007 796876 2232 534341 23405 5767770 22831 5491521,172484840966cf1919503a4MSMP_Mar__2024.pdf
2024,Jharkhand,Limestone,>kj[kaM Jharkhand 0 0 0 0 3 998 3 952,172484840966cf1919503a4MSMP_Mar__2024.pdf
2024,Karnataka,Limestone,dukZVd Karnataka 3398 658557 3192 626570 39242 7754397 38942 8129116,172484840966cf1919503a4MSMP_Mar__2024.pdf
2024,Madhya Pradesh,Unassigned Mineral,e/;izns'k Madhya Pradesh 6202 1836368 5813 1809760 62571 18978269 50597 17277819,172484840966cf1919503a4MSMP_Mar__2024.pdf
2024,Maharashtra,Unassigned Mineral,"egkjk""Vª Maharashtra 1993 452579 1561 348074 19321 4562484 16656 3999480",172484840966cf1919503a4MSMP_Mar__2024.pdf
2024,Odisha,Unassigned Mineral,vksMh'kk Odisha 1025 344633 801 262794 8019 2939254 6551 2533383,172484840966cf1919503a4MSMP_Mar__2024.pdf
2024,Rajasthan,Unassigned Mineral,jktLFkku Rajasthan 9472 2476205 9140 2422298 103644 27433019 93964 26132454,172484840966cf1919503a4MSMP_Mar__2024.pdf
2024,Tamil Nadu,Unassigned Mineral,rfeyukMq Tamil Nadu 2712 804361 2409 733687 26777 8203516 24434 7642107,172484840966cf1919503a4MSMP_Mar__2024.pdf
2024,Karnataka,Unassigned Mineral,dukZVd Karnataka 711 4575 512 3610 6816 45429 8195 65923,172484840966cf1919503a4MSMP_Mar__2024.pdf
2024,Rajasthan,Unassigned Mineral,jktLFkku Rajasthan 0 0 0 0 0 0 1 5,172484840966cf1919503a4MSMP_Mar__2024.pdf
2024,Tamil Nadu,Unassigned Mineral,rfeyukMq Tamil Nadu 5019 30503 5309 32153 78085 452154 62123 363065,172484840966cf1919503a4MSMP_Mar__2024.pdf
2024,Gujarat,Unassigned Mineral,xqtjkr Gujarat 239978 36505 87081 14751 1081896 192183 875308 184289,172484840966cf1919503a4MSMP_Mar__2024.pdf
2024,Tamil Nadu,Unassigned Mineral,rfeyukMq Tamil Nadu 38961 7636 3997 866 524484 109249 586360 132473,172484840966cf1919503a4MSMP_Mar__2024.pdf
2024,Chhattisgarh,Unassigned Mineral,NRrhlx< Chhattisgarh 2843 940 600 81 24494 7277 17260 5322,172484840966cf1919503a4MSMP_Mar__2024.pdf
2024,Gujarat,Unassigned Mineral,xqtjkr Gujarat 0 0 0 0 0 0 0 0,172484840966cf1919503a4MSMP_Mar__2024.pdf
2024,Madhya Pradesh,Unassigned Mineral,e/;izns'k Madhya Pradesh 24624 30079 30510 39667 236964 331723 444985 483255,172484840966cf1919503a4MSMP_Mar__2024.pdf
2024,Rajasthan,Unassigned Mineral,jktLFkku Rajasthan 157806 1547863 187830 1552986 1320819 10978040 1533465 11871363,172484840966cf1919503a4MSMP_Mar__2024.pdf
2024,Rajasthan,Unassigned Mineral,jktLFkku Rajasthan 3421 4945 4425 6217 14136 19566 327 442,172484840966cf1919503a4MSMP_Mar__2024.pdf
2024,Rajasthan,Unassigned Mineral,jktLFkku Rajasthan 10830 6722 8570 4895 58047 33720 32070 17360,172484840966cf1919503a4MSMP_Mar__2024.pdf
2024,Maharashtra,Unassigned Mineral,"egkjk""Vª Maharashtra 94 278 73 256 771 2648 1437 3757",172484840966cf1919503a4MSMP_Mar__2024.pdf
2024,Gujarat,Unassigned Mineral,xqtjkr Gujarat 12134 0 11108 0 135697 0 146401 0,172484840966cf1919503a4MSMP_Mar__2024.pdf
2024,Maharashtra,Unassigned Mineral,"egkjk""Vª Maharashtra 4593 0 4571 0 50577 0 46283 0",172484840966cf1919503a4MSMP_Mar__2024.pdf
2024,Odisha,Unassigned Mineral,vksMh'kk Odisha 24168 0 23061 0 257338 0 228518 0,172484840966cf1919503a4MSMP_Mar__2024.pdf
2024,Andhra Pradesh,Unassigned Mineral,vka/kzizns'k Andhra Pradesh 40 17 14 6 1127 780 2303 1610,172484840966cf1919503a4MSMP_Mar__2024.pdf
2024,Tamil Nadu,Unassigned Mineral,rfeyukMq Tamil Nadu 2 1 0 0 2 1 0 0,172484840966cf1919503a4MSMP_Mar__2024.pdf
2024,Rajasthan,Unassigned Mineral,jktLFkku Rajasthan 8715 12386 10014 14040 110596 156108 110793 151761,172484840966cf1919503a4MSMP_Mar__2024.pdf
2025,Madhya Pradesh,Limestone,"fuel and minor minerals) in 2024-25, among major st ates, Madhya Pradesh",1748864652683d8e8cdc8f1MSMP_MARCH25FINAL.pdf
2025,Andhra Pradesh,Limestone,"accounted for 355, Gujrat 296, Tamil Nadu 212, Karn ataka 173, Andhra Pradesh",1748864652683d8e8cdc8f1MSMP_MARCH25FINAL.pdf
2025,Tamil Nadu,Limestone,"accounted for 355, Gujrat 296, Tamil Nadu 212, Karn ataka 173, Andhra Pradesh",1748864652683d8e8cdc8f1MSMP_MARCH25FINAL.pdf
2025,Rajasthan,Limestone,"155, Odisha 145, Chhattisgarh 136, Rajasthan 113, M aharashtra 106, Jharkhand 66,",1748864652683d8e8cdc8f1MSMP_MARCH25FINAL.pdf
2025,Chhattisgarh,Limestone,"155, Odisha 145, Chhattisgarh 136, Rajasthan 113, M aharashtra 106, Jharkhand 66,",1748864652683d8e8cdc8f1MSMP_MARCH25FINAL.pdf
2025,Odisha,Limestone,"155, Odisha 145, Chhattisgarh 136, Rajasthan 113, M aharashtra 106, Jharkhand 66,",1748864652683d8e8cdc8f1MSMP_MARCH25FINAL.pdf
2025,Jharkhand,Limestone,"155, Odisha 145, Chhattisgarh 136, Rajasthan 113, M aharashtra 106, Jharkhand 66,",1748864652683d8e8cdc8f1MSMP_MARCH25FINAL.pdf
2025,Chhattisgarh,Limestone,"Chhattisgarh Rs 20724 crores or 14%, Karnataka Rs 1 8248 crores or 12.3%. These",1748864652683d8e8cdc8f1MSMP_MARCH25FINAL.pdf
2025,Karnataka,Limestone,"Chhattisgarh Rs 20724 crores or 14%, Karnataka Rs 1 8248 crores or 12.3%. These",1748864652683d8e8cdc8f1MSMP_MARCH25FINAL.pdf
2025,Odisha,Iron Ore,registered and increase of 3.1% only over the previ ous year.  Odisha with 72.7%,1748864652683d8e8cdc8f1MSMP_MARCH25FINAL.pdf
2025,Madhya Pradesh,Iron Ore,"Jharkhand 7.5%, Maharashtra 4.5%, Chhattisgarh 4.3% , and Madhya Pradesh 2.2%.",1748864652683d8e8cdc8f1MSMP_MARCH25FINAL.pdf
2025,Chhattisgarh,Iron Ore,"Jharkhand 7.5%, Maharashtra 4.5%, Chhattisgarh 4.3% , and Madhya Pradesh 2.2%.",1748864652683d8e8cdc8f1MSMP_MARCH25FINAL.pdf
2025,Jharkhand,Iron Ore,"Jharkhand 7.5%, Maharashtra 4.5%, Chhattisgarh 4.3% , and Madhya Pradesh 2.2%.",1748864652683d8e8cdc8f1MSMP_MARCH25FINAL.pdf
2025,Maharashtra,Iron Ore,"Jharkhand 7.5%, Maharashtra 4.5%, Chhattisgarh 4.3% , and Madhya Pradesh 2.2%.",1748864652683d8e8cdc8f1MSMP_MARCH25FINAL.pdf
2025,Odisha,Iron Ore,mines in 2024-25 as against 228 mines in the previo us year. Odisha was the leading,1748864652683d8e8cdc8f1MSMP_MARCH25FINAL.pdf
2025,Chhattisgarh,Iron Ore,"Karnataka 15.9%, Chhattisgarh 15.3%, Jharkhand 6.7%  and remaining production",1748864652683d8e8cdc8f1MSMP_MARCH25FINAL.pdf
2025,Karnataka,Iron Ore,"Karnataka 15.9%, Chhattisgarh 15.3%, Jharkhand 6.7%  and remaining production",1748864652683d8e8cdc8f1MSMP_MARCH25FINAL.pdf
2025,Jharkhand,Iron Ore,"Karnataka 15.9%, Chhattisgarh 15.3%, Jharkhand 6.7%  and remaining production",1748864652683d8e8cdc8f1MSMP_MARCH25FINAL.pdf
2025,Rajasthan,Limestone,3% during 2024-25.  Rajasthan was the leading produ cer of limestone by 23.1% of,1748864652683d8e8cdc8f1MSMP_MARCH25FINAL.pdf
2025,Madhya Pradesh,Limestone,"total production followed by Madhya Pradesh 13.9%, Andhra Pradesh 13.2%,",1748864652683d8e8cdc8f1MSMP_MARCH25FINAL.pdf
2025,Andhra Pradesh,Limestone,"total production followed by Madhya Pradesh 13.9%, Andhra Pradesh 13.2%,",1748864652683d8e8cdc8f1MSMP_MARCH25FINAL.pdf
2025,Chhattisgarh,Limestone,"Chhattisgarh 10.9%, Karnataka 8.9%, Tamil Nadu 5.6% , Telangana 5.4% and Gujarat",1748864652683d8e8cdc8f1MSMP_MARCH25FINAL.pdf
2025,Karnataka,Limestone,"Chhattisgarh 10.9%, Karnataka 8.9%, Tamil Nadu 5.6% , Telangana 5.4% and Gujarat",1748864652683d8e8cdc8f1MSMP_MARCH25FINAL.pdf
2025,Tamil Nadu,Limestone,"Chhattisgarh 10.9%, Karnataka 8.9%, Tamil Nadu 5.6% , Telangana 5.4% and Gujarat",1748864652683d8e8cdc8f1MSMP_MARCH25FINAL.pdf
2025,Gujarat,Limestone,"Chhattisgarh 10.9%, Karnataka 8.9%, Tamil Nadu 5.6% , Telangana 5.4% and Gujarat",1748864652683d8e8cdc8f1MSMP_MARCH25FINAL.pdf
2025,Tamil Nadu,Limestone,16.6% during 2024-25 as compared to that in the pre ceding year. Tamil Nadu,1748864652683d8e8cdc8f1MSMP_MARCH25FINAL.pdf
2025,Karnataka,Limestone,reported from Uttarakhand 33.4% and Karnataka 5.5%.  Public Sector mines,1748864652683d8e8cdc8f1MSMP_MARCH25FINAL.pdf
